wb_name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Chile,-0.0031135104119207613,-0.08994729503749743,0.07284376979073359,-0.05127185061818773,0.04686594066127414,0.08160556028413013,0.066855028734075,0.06160111452756345,0.09706437505949994,-0.15879761009346316,0.14052594069315583,0.11547728880548447,0.08094733409422128,0.021326795972725465,-0.036463466887562856,
China,0.015698602388209526,0.07546063319097773,0.06825155072593847,0.12265736946293337,0.11980564024099105,0.11563424908927056,0.06243114324537413,0.09619494869441048,0.04440830462294887,0.13605284250870397,0.04965157352298033,0.10413104977422827,0.03688176623673156,0.04312894454795857,0.018089652973600767,
Colombia,0.013973965702977154,-0.017295155240106608,0.05703456173406529,-0.031899262540850515,-0.021587811143178315,0.13018424355684033,0.07706911217784129,0.031224373559126883,0.0669561243112049,-0.005877336192456228,0.08449205500309431,0.026967555257516374,0.05283754447452771,0.09775521920518249,0.05160728693393524,
Comoros,,,,,,,,,,,,,,,,
"Congo, Rep.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Costa Rica,-0.10623940929130038,0.09518877335971454,0.4363869553380988,-0.20958001362387935,0.06003933555190133,0.0965628344428795,-0.12703792065379915,0.12486706625540256,0.017884695506295012,-0.16153253403085677,0.08418480400153538,0.11408609891305832,0.025495847380379688,-0.07346816286669555,0.006841747616775251,
Cote d'Ivoire,-0.0985551369553529,0.13486293121100656,-0.20611992928559109,0.39075929236845774,0.09708383469675863,0.12184304454027539,-0.010524538025116548,-0.06166972985134045,0.08895718120976381,-0.11674438684564592,0.03424695801229927,-0.01593216511908191,0.24720601484730986,0.4500545490439096,0.03086739740442468,
Croatia,-0.03208909929277737,0.1175894704163094,0.06073924779530726,0.07295728927953782,-0.010312133015696778,0.06601968443407413,0.11699032288274647,-0.016944609536567512,-0.01733961693101682,-0.12962974749621803,-0.05507012217036478,0.07994853097655996,-0.18183597733117918,-0.025807729616924457,-0.04756060184797206,
Cuba,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Cyprus,0.1868904257780144,-0.023959628808130184,0.20431672913998544,-0.08473817208733214,-0.08315199297757869,0.05938123240495852,-0.024531253210565263,0.13514988482848134,0.1276279510250553,0.07479441233407869,0.00905027481513998,-0.1190535034921919,-0.17406925797396078,-0.1681461426753582,0.014674138306101536,
Czech Republic,0.09082020600115426,0.0021655948758536603,0.021797626694771255,-0.00908732102122145,-0.07084601805675483,-0.007376067211743664,0.10077477540021573,0.0462504271590356,0.01986683050911675,-0.12629781258497308,0.06896345199267762,-0.019213745112661162,-0.08496475131570147,-0.019628362909773434,-0.044907830383668856,
,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",,,,,,,,,,,,,,,,
Denmark,-0.059864488235570223,0.002701986054553185,0.014468601021340621,0.04515124272465476,0.029449869269732476,-0.03215995681830963,0.09915035760992952,-0.04588286819307663,-0.047432850320866304,-0.07018054978201926,0.010855428788296484,-0.03125114585409561,-0.09617715851587616,0.013052355620764677,-0.05009787857388903,
Djibouti,,,,,,,,,,,,,,,,
Dominica,,,,,,,,,,,,,,,,
Dominican Republic,0.11737922639441267,-0.019826300204981773,-0.011030563712338237,-0.10742247137320393,-0.12310368446944209,0.15075536798192957,0.033187288623719,0.12061403269409365,0.06707094776030798,-0.10257059053879858,0.09043953789798143,0.0059471422829073806,0.050565267248480206,-0.08399700805207655,0.016107483313751336,
Ecuador,-0.03146529177661572,0.2286946447136058,0.15383232319393625,0.032241392129998436,0.05473935848202949,0.04887966957067591,0.01141485758759142,0.10158133508926959,0.047767896947200406,0.036188890296886544,0.10300484127300158,0.051552633932099745,0.03276806426705492,0.04855257588302808,0.021016357430968524,
"Egypt, Arab Rep.",0.051603467689605775,-0.11838861239960075,0.01007366093398332,0.09867386335372186,-0.05452195140576044,0.17233371422855726,0.04946460343455805,0.07508157766648438,0.07397172862054058,0.07541099470010137,0.012417474274384999,0.05458456901956388,0.051027706112583004,-0.03852699804384352,0.026740324296146145,
El Salvador,0.024894013308564666,0.08082066631813412,0.0056263738824482434,0.04769394237110691,-0.018395553712231894,-1.4086400842105995e-05,0.04100724228350083,0.00787543481874553,-0.013134029843242856,-0.11991636076124945,0.026877177555002296,0.08060251800235241,0.030937587822010837,-0.06553181618017001,0.010274887781235975,
Equatorial Guinea,,,,,,,,,,,,,,,,
Eritrea,,,,,,,,,,,,,,,,
Estonia,-0.0594692755880033,-0.028794611316581564,0.05989874392310823,0.0853656480995384,-0.10420162821280765,0.023053291851089064,0.0495953657182453,0.04078016469800372,-0.16061028833540636,-0.1472325556488695,0.1626494728147594,0.12363102293293493,-0.06405965286337478,0.03226215396958376,-0.00889046909927127,
Ethiopia,-0.017008744075859283,0.1751296964581297,-0.0010342076361083974,0.16653651249303225,0.006510055219028477,0.13146316258473467,0.10692600561904597,0.032932051573747234,0.1366463565432643,0.1194253303719055,-0.12193687275586984,0.06536505760732392,0.3168378812470316,0.16459175975299978,0.010082695380133178,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,,,,,,,
Finland,0.011530778345250514,0.04808830600665326,-0.006860069281781844,0.12469386394452342,0.04370873583728829,-0.08823039842919267,0.15278619386088588,-0.0006811999998894702,-0.0968000225900878,-0.15501289351783165,0.1501429237180676,-0.07857948727265862,-0.04502372186225401,-0.04445224428824901,-0.032139878664280364,
France,0.018333910353539817,-0.012643094061388638,0.0032442592867467646,0.012287432025972045,0.054466598026435165,-0.0012688703944926383,-0.01628445856943317,0.044108842214800825,-0.026695288052125177,-0.058541334409675905,0.0060828201597307174,0.03640708573728113,-0.10319319637436941,-0.018632250941420736,-0.053262927563774154,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,
"Gambia, The",,,,,,,,,,,,,,,,
Georgia,-0.057884320135191514,-0.050406121034198614,-0.07611420344965647,0.1379640281906569,0.17565580106806777,0.16045793611719517,0.1778316198306753,0.07170909760952227,-0.06681269382893495,-0.14740763406115198,0.03429764381480238,0.15164972226226814,0.13413648829159075,0.03272130263152828,0.019752230600414755,
Germany,0.0029439452587107784,-0.004245787265725776,-0.02785140502947614,0.030830735303626344,0.010806767689452768,-0.014654548193168027,0.028876576677045795,-0.04656159771373136,-0.015141529050968994,-0.08134933896571606,0.05245947852473276,-0.0016188324153315614,-0.05512162699921008,-0.0008255099346372585,-0.03989601642421403,
Ghana,-0.07024974607541068,0.05660756830505154,0.038180488117248945,0.14902971111148933,0.1156714685702187,0.03774330270907278,0.12741585374990771,0.085210428518953,-0.006281915490599532,-0.14677087734574767,0.13859598230609915,0.1163090327343772,0.16331148023249753,0.013110130860950697,-0.04552007253434387,
,,,,,,,,,,,,,,,,
Greece,0.05460078762028764,0.008149217256604446,0.02020903928195117,-0.12793949558355988,-0.019746963713010768,0.014000055689743718,0.04700831598902311,-0.019633335751064518,0.007573046333581024,0.10386219098264182,-0.12185486732046358,-0.11262172657350389,-0.07327732214184823,-0.12229588388297274,-0.05511737910645531,
Greenland,,,,,,,,,,,,,,,,
Grenada,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Guatemala,0.06294607215948367,0.08588370630426923,0.11558269645987718,-0.0943914944788139,0.048136821037553235,0.11314802367553689,0.04685696297300446,-0.005088582985316226,-0.04085178720658156,-0.04978620065095363,0.03703762047256487,0.07073611211371067,0.04073749815857042,0.057147448135228096,0.017858909425366942,
Guinea,0.00576368876080724,0.014326647564469885,0.01977401129943468,0.013850415512465686,0.0,-0.12021857923497281,0.0,0.024844720496894013,0.8090909090909097,0.031825795644891075,0.15259740259740284,0.06760563380281703,-0.0712401055408971,-0.10937500000000022,-0.006062509015256956,
Guinea-Bissau,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,,
Haiti,,,,,,,,,,,,,,,,
Honduras,0.131910393057324,0.0958841389118843,0.11507202937429706,-0.03702607711560357,0.0015182045593742366,0.07610719055794446,-0.04863031664904571,0.16639192389753754,-0.002527762061326988,-0.09041558581944242,0.02675218306645455,0.0387524958385943,0.136251256987731,-0.03216723250208198,0.018342287593831275,
"Hong Kong SAR, China",0.05852040307215711,0.05768984077997086,-0.12607046887888462,-0.033377153169546814,-0.06851227747958588,0.1400908716453091,0.03800871069098988,-0.1709014881583959,0.12201707504730175,-0.11709270125948368,0.07652470650438215,-0.15075404674771653,0.4060639920013793,0.05853374041614656,-0.024598222820350624,
Hungary,-0.010725920166923641,0.03086579259499067,0.05351457447714303,0.0742761492232471,-0.04020218036783385,0.0055241560480989715,0.06923831815370285,-0.020926982603223787,-0.0002979178228755819,-0.16765880128334065,0.028236539747156453,-0.0078013447189553276,-0.07678853758217752,-0.022158941339332716,-0.011730528687950659,
Iceland,,,,,,,,,,,,,,,,
India,-7.62356928620811e-05,0.020198259978300825,0.0027031781390447485,0.05951371808832606,0.058976225810595695,0.04856470432572735,0.08704217535737468,0.08332392090836294,0.09510346712824758,0.13490059634004736,-0.012765577246518944,0.0566295500021714,0.08355659694978845,-0.017579648963289007,0.06801829718176267,
Indonesia,0.08709369069506145,0.10206248558913655,0.10989526892905088,0.0567083639322874,0.056775603954973164,0.023862257627231154,0.03768771620548761,0.09781839270556647,0.12411065698130508,0.08309623548606093,-0.010581615713189163,0.29432297147790476,0.07415529740703941,-0.1673768922985972,0.06698925477693884,
Iraq,,,,,,,,,,,,,,,,
Ireland,0.032496249394796894,0.014814266669881171,0.01896745401823341,0.11612599359244125,0.06446673324135599,0.05837010751821592,-0.0032363725583194336,-0.01151899367810516,-0.09740819515472621,-0.18510330612937909,-0.06142944272962625,-0.03474406147563058,-0.0358706966970781,-0.008930273690780144,-0.03734111445734645,
"Iran, Islamic Rep.",-0.026961696228635312,0.08905623449822131,-0.02314448428037652,0.18164274422479965,0.05113142765908463,0.023612405256747904,0.07538308433828234,0.1378101973170356,0.0208083282868059,0.002874713581597188,0.04180847897299178,0.014846215792713835,0.02701704485978551,-0.0706716705870396,0.05715202910188344,
Israel,0.042542806527178456,0.05986414202029389,-0.05323661638829602,0.1520901386091864,-0.040675377098335574,-0.00846107804933105,0.06476564269958751,0.014941892084406216,0.05648529497124488,-0.08053785494971155,0.08787635247899939,0.01485251618728256,0.0688399490463254,-0.039680872920965116,-0.017181057313644277,
Italy,0.043153248717710424,-0.013648598961157554,0.021820857138473704,0.008111965768448304,0.04513255024177787,-0.0008239149673293644,0.04149537114213575,-0.01206749136264973,-0.005718858209940225,-0.11628519174624341,0.05238955351917829,-0.0021184258700432945,-0.10708581477387524,-0.0681351781090258,-0.03574194983627754,
Jamaica,-0.18281817918023335,0.2930022153592198,-0.15902848506009437,0.16679972111652708,-0.012883542122578806,0.06010204374291672,0.13831064829204576,-0.11642611286429894,0.01901566036631852,-0.27985758328238586,0.0063991265643132955,0.1287621234665084,0.005562941894749374,-0.014151139173926741,0.0027422305198312458,
Japan,0.046921141540910094,-0.029159030382454154,0.013042179752461136,0.014460012242786036,0.0095042227872848,0.013828779393558754,-0.015188607983827263,0.007497386992852961,-0.03368629298024495,-0.08132398247184369,0.04789377959742214,0.056146578364592914,0.020024113341399197,-0.023316983532061797,-0.04227659748487422,
Jordan,0.01847711570967192,0.1499358138299134,0.09212031056558923,0.019568222523758116,0.13315073401707922,0.10444115721883751,-0.03156578610845495,-0.0005490502632666816,0.06362257390484305,0.0733420469088839,-0.08153727709639869,0.034056799315974384,-0.013310533177547934,0.20695958811766135,-0.004940993304882624,
Kazakhstan,0.10552646770816088,0.03948852435979511,0.07942709927377245,0.06256612663794292,0.02809469216871463,0.12231000760314159,0.20298323459985967,0.041245676722954316,-0.06270736948699618,-0.0738680399797107,-0.07354261850935584,-0.07015087653642849,0.2031315937886904,0.124868618892233,0.015462335857745035,
Kenya,-0.14161164864093656,0.05155841009015738,-0.30028020482777673,0.30220561568765647,0.12761984916171887,0.151614946051698,0.1439700814639031,0.044773238185272124,0.050376262747590106,0.20595811787600238,-0.03532543621141793,0.10299294239492252,-0.011957950582910382,0.16500481199777606,0.008796719901846828,
Kiribati,,,,,,,,,,,,,,,,
Kuwait,-0.2777656362422729,0.24224618311755908,0.07477384315369284,0.2141207367418616,0.03832772773131832,0.09225174520808155,0.06270092904801827,0.10570594480868434,0.069312243890437,-0.02519862307522658,0.03137787142083792,-0.016807299276593635,0.031808489176908594,0.08569941765315536,0.016992443402132906,
Kyrgyz Republic,-0.13405998859225243,-0.17611024917292395,0.15707423617758232,0.3096851116242443,0.11111255484822169,0.20565424311866565,0.35603868710322484,-0.3756744050883446,0.1861875361561991,0.6155336665991542,-0.07691164768781877,0.08887810773329008,0.2119319326633593,0.0071512584827062575,0.001679173144356616,
Lao PDR,0.33669230484064094,-0.1417779046407862,0.23452551619903161,-0.06598673260799148,0.14918036575838212,0.018852948430201133,0.32684889180649623,-0.14264657599867692,0.12933040484447056,0.18182874017397577,0.1825494080909067,0.21856361929511814,0.20224977231214814,0.20481458462111135,0.01105448505005402,
Latvia,0.008135653813041932,-0.0206362117269977,-0.05394965367434501,0.25139915510837474,-0.009919100107348089,-0.08574006216187724,0.17569572384215237,0.08764554928188883,-0.015685000424228046,-0.20059723995827816,0.0054707031473089085,0.00051161077179529,0.027592281821303022,-0.04634932664473368,-0.008753815389565212,
Lebanon,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Liberia,,,,,,,,,,,,,,,,
Libya,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Lithuania,-0.0654976017250285,-0.030797013088634695,0.16895077413199888,-0.005466005670723639,-0.010602784968642753,0.032538232420716184,0.14021473447207278,0.04008673567787868,-0.03539303088636947,-0.1578107978303711,0.014612258737874972,0.17437898641585647,-0.07240952160787373,-0.023791170424148356,0.0021750938728886116,
Luxembourg,-0.0785610621700582,0.08049677127216026,0.08481074783575782,0.2245643449808794,0.22984191783676144,0.12070510718100391,0.20903736474476142,-0.3990044232329074,1.269452615458968,0.031148433625928007,-0.037487533727679656,-0.5765982370795982,1.3380566977441508,-0.034224483165852915,-0.0391917675848511,
"Macao SAR, China",,,,,,,,,,,,,,,,
"Macedonia, FYR",,,,,,,,,,,,,,,,
Madagascar,-0.1244312307473795,0.02342609685883934,-0.2766118063068691,0.7627590812396359,-0.15616486328329826,0.30533168015975765,-0.1432418505290155,0.13344953223894285,0.26260526000409534,-0.07054595808863073,-0.08019671486157698,0.054430924670962666,0.127859592659177,0.12328453727063016,0.042591099473816785,
Malawi,-0.11040671533431501,0.004151443910759056,0.14358619999255606,-0.047884559184258935,-0.027456088308253745,0.045770391941915456,-0.0021517945560997065,-0.026474698543505593,0.27462885411186444,0.10034275539352899,0.07162730644034343,-0.11593866980865775,-0.15595896348909366,0.41999339504892585,0.03473074703965984,
Malaysia,0.15885641759272917,0.04972601042446345,0.08433802831620607,0.07850898832139586,0.05027609499176511,0.06308355284884803,0.006268056867217764,0.06809140071875364,0.11057097320317011,-0.06366565340647456,0.12601892841715046,0.040574495713813885,0.06862313319335289,0.10081833538546481,0.0057213837641880705,
Maldives,,,,,,,,,,,,,,,,
Mali,,,,,,,,,,,,,,,,
Malta,0.09289940195112623,0.07449603929763171,-0.1672588304141408,0.3414698032110306,-0.3297079563078008,0.3652237655172599,0.15957232504201024,-0.3228229852336272,0.577763783161445,-0.040762958347260514,-0.05658044586206312,0.12138373649128265,0.19743685072897033,-0.25641558972952416,-0.008537034956357825,
Marshall Islands,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,
Mauritius,0.11399214293090099,-0.0340232497991807,0.05110729400229541,0.055090431000324624,0.039741135459913535,-0.04666081421847246,0.0937980067613251,-0.03196254649115737,0.08176302901286903,-0.03973863018990498,-0.0060577183421536285,0.09291132999671281,-0.03598401400465612,-0.06568152002084293,0.058021271458007506,
Mexico,0.046048659433300276,0.02787713665264846,0.003439820159724327,0.05067442453776083,-0.003314871501643002,0.09838142976624198,0.029941550705917974,-0.029535778522018497,0.03559056834154717,-0.05381200564763411,0.017225586099537615,0.025085975940630778,0.06775685977307266,0.020507999320650727,-0.018482721385787104,
Mongolia,-0.0011385865096100733,0.03957136767652791,0.06949127380788944,0.12171955949520608,0.011901834921447474,0.04916766868192046,0.13810406685529109,0.21155649677729316,0.07439190942624196,0.0656437826097549,0.7057169532831113,0.19475941697777177,0.17831536405231452,0.2179271305068735,-0.012521976686301062,
Montenegro,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Morocco,0.044405292622434756,0.056573100832751466,0.08949431368604133,-0.0952420576674552,0.13339311084411132,0.07750510737752347,0.04927134505992292,0.041668528682687445,0.08718659094064485,-0.04013991734247824,0.04352252693213621,0.04287370413968494,0.0591146669639806,-0.054085265783498704,0.037398573488823805,
Mozambique,0.08193217405610143,-0.046103666386311026,0.08207905553193506,-0.011080567481989156,-0.0299887200665383,0.14488661874005815,0.27082226282029476,0.20581154069919116,0.13577472408620794,0.14799123773634126,-0.06609884845885705,0.1656258037969629,0.06428659893226851,0.2231331560914187,0.008927726378139322,
Myanmar,,,,,,,,,,,,,,,,
Namibia,2.092816640257398,0.14620058989483709,-0.7474791271663095,1.9975056833868687,0.261299319946511,-0.01065137969806007,0.03776597613937116,0.14544931236544922,0.19937806105008415,-0.4350969674160132,-0.03884131555197168,-0.040344391951104064,0.3028322962217631,0.5957479309288405,0.028427835919474065,
,,,,,,,,,,,,,,,,
Nepal,-0.3822407887571385,0.04313420136136137,-0.05460614184621293,0.34078087172631966,-0.15246406594082174,0.07195676711102061,-0.06602167792700431,0.0880167546227375,0.17944769086686496,0.3872074690195215,0.2716317206331713,0.07209979758964269,-0.001688380177149007,0.21854232181557687,0.009537760584041433,
Netherlands,0.015956063101975726,-0.017351053930634186,0.04624085495850072,-0.017185104752208358,0.011879898771038455,0.0157248337432081,0.10701787925508044,-0.17926225214910751,0.01460183900374501,-0.03159776111767154,0.028124684686761103,-0.08060112968677324,-0.0391464505198309,-0.02859458470233378,-0.03035371698590872,
,,,,,,,,,,,,,,,,
New Zealand,-0.029391427947893956,0.028046149324248093,0.049754714916987464,0.03534741632349769,0.05422358353416845,0.06296870046948322,-0.05021794515726097,0.023362751265281867,0.01616040185482648,-0.12510252957663304,0.020034030073165843,0.033280211122146186,0.024531089789669558,-0.012659886379998264,0.01094839151245064,
Nicaragua,0.036607202360596114,0.04873863367524023,0.03899627961968988,0.13640177450921764,-0.01138817101242906,0.025719030930780207,0.037046008778445216,0.03740343681235614,-0.0760788345083806,-0.010184214847982265,0.05784326647879845,0.05699780097686635,0.03180286349009287,-0.08627178229092691,0.007655173696884399,
Niger,,,,,,,,,,,,,,,,
Nigeria,0.19769750494430283,0.3424069058162236,0.2228475265262384,0.02471029403522218,0.10938728293554445,0.0971786271349111,-0.23809764318323168,0.2435885619893725,0.004827339194945379,-0.06481743111065097,-0.010345580262673182,0.0036994637432283817,-0.08562160941037844,0.3306988604280521,0.008577558562430365,
,,,,,,,,,,,,,,,,
Norway,-0.14974349386792207,0.00903282933753613,0.15184842074038785,0.13108659657917143,-0.017225801402572793,0.03963580660105337,0.07013811340442011,0.10431306191643053,-0.051906674563953925,-0.03653017275072945,0.04498129433787579,-0.0012983160198546395,-0.021048270468709163,-0.03549950544336378,-0.009034519476879055,
,,,,,,,,,,,,,,,,
Oman,0.05228503120407613,-0.09365677753392976,0.2193224753076337,0.2338529065049555,-0.15930383920749425,0.0652328727215008,0.3880254521251807,0.09757569634926133,0.049793003520593127,0.08518522169575915,-0.013371396812083991,0.03268884738063038,0.2046718922128159,0.059807890645096284,-0.0012336000319471685,
Pakistan,0.057281560017329536,-0.00834533067558807,0.07400606969309398,0.0190649849830542,0.1254393776925009,0.0916397613963098,0.05579608449868023,0.059812314918689546,0.007510949397154354,-0.016366262543907828,0.011565853437506268,0.005316285500026163,0.02040400636105355,-0.05274401375054172,0.0504192619960373,
Palau,,,,,,,,,,,,,,,,
Panama,-0.04833986945503166,0.044921377942309215,-0.0028681516636226423,-0.9570984376996912,2.2616052620774516,-2.2820333549161385,0.12631232117484537,-2.073457491191728,4.033030187580781,1.636107690099077,0.47617629775198944,-0.33802887012010274,0.5950566251304938,-0.20032593479186878,0.021393984519161968,
Papua New Guinea,,,,,,,,,,,,,,,,
Paraguay,-0.10653689316711923,0.015694127797067914,-0.10590272024142089,0.08557247053130901,0.07881811624588164,-0.006611335238560834,0.08816049590580866,0.06915438344713887,0.2486557227704176,-0.1065359976230662,0.24833143997875262,0.0006868863894116117,0.030458525145340865,0.00759663992940407,0.01335689038025234,
Peru,0.030343011697516964,-0.09755145630558248,0.06060845910512125,-0.09897256129907406,0.12250861786103195,0.13645324004968917,-0.028852327766569985,0.17602502410450538,0.12500878447190833,0.08464654683054773,0.17220241147538462,-0.09020529214100181,0.12570423331316682,0.06177970492500484,0.022352680222038623,
Philippines,0.0830170144004545,-0.03233022596343438,-0.02621106772563131,0.07505713921082813,-0.0029129571826495004,0.04472517115957686,-0.07704459404842323,0.059895777953663965,0.08501681384563864,-0.05194061796751537,0.10953408142936594,0.023892326191939706,0.07088269625025867,0.08867818255089954,0.028362863758761403,
Bolivia,-0.11414237925813364,-0.05243618745337153,0.031135203524891963,0.23423619951362462,-0.11001840512888639,-0.07436563745096891,0.20979215503526194,-0.14734682166721846,0.10326455092324549,0.1362357015543405,0.04768700228584177,0.08384434697420806,0.09947053416544849,0.06717717997891826,0.03568562602576608,
Poland,-0.03676267864133853,-0.017061787754117708,-0.02677665239577076,0.00021378202653909995,0.01589557002591846,0.004564012937440687,0.05986241490195643,0.03815243033020632,0.007108621526297876,-0.05038996485141445,0.06084825934308147,0.010111646235322347,-0.02350223941901841,-0.03630544193848606,-0.0353781840571592,
