ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
BLZ,0.8571228510382453,1.1184562390997212,1.3221410734706744,1.0818674891838664,1.0345377978127364,0.9577883860672876,1.0011279498610473,0.9027870476306528,1.3897354913507503,0.7657603997181167,0.5667931816913315,0.8221019272242479,1.476641720941331,0.872606713741256,1.0311011593980839,1.0012014288220192
BMU,1.2026960143127237,1.1444487203866718,0.8453908318893325,1.173686342358052,1.1096507250585594,1.293708926387212,0.4637947778011301,0.24267725752763358,1.253352534707947,1.4773638362711519,0.4473928609447009,1.5383193599368545,0.6683878097698785,1.3088475395298245,,
BOL,1.233773865869729,1.1125265354101703,1.102619077256643,0.08767675166469496,1.234489501898525,1.22879651882549,0.6133760539698829,1.4614543875040642,0.9715633788250995,0.9516602876175377,0.9054284351225327,0.9768810540004313,0.7660878228048968,1.0358511396388983,1.0408309312500827,1.0715736894461083
BRA,1.0324563722836464,0.9697652416711016,1.0921650894802433,1.0872570633607561,1.0115286166601345,1.007005555310768,1.0771323031835567,1.0292558186159824,0.9640013912939611,1.1031023597066123,0.8532106252284183,0.9839591212234606,0.8977339614020824,0.9147725244799757,0.9156002442875703,0.9697234756328206
BRB,1.1262344739880465,0.8977552631603072,1.0037629331405946,0.9770404856000623,0.9873882554490541,0.9868507747548776,1.0855034452237982,1.0460752224732577,0.6308311545893053,0.9236129841861402,1.1778621256199668,0.94538230031086,1.0828210928092088,1.0284719142784855,0.9536077194113298,0.976890639368751
BRN,0.6402527580292172,1.1432361898819707,1.1355015276731084,0.9595160489829027,0.8323229519226346,1.004809755229165,1.146353742058957,-0.45957646164543065,0.7955082136777297,1.2381100301974146,0.9640982337210496,0.7042119344829172,1.0273754192320632,1.3401460386943471,0.7486397765409519,0.8624194259647922
BTN,1.079536763593477,1.221909858863769,1.033932948823742,1.3536645469055926,1.4977370722625096,0.5506724504049865,1.1561400394874168,1.358516496986752,0.9422692504842762,1.294876215769474,0.6953026469975763,0.11054826101851357,0.8656017292610722,0.8796855845153254,1.018186535014259,1.106337217773811
BWA,0.6437455573802404,0.9681078798769437,1.0527007736420748,1.1698419667399065,1.0172255285312475,0.9872189069330889,1.1467581501731992,1.1175282197555134,0.9908670857698121,1.0942356103157156,0.7097452706833403,1.2910979649009824,1.0669739263479405,0.76341134647568,0.7822398143714034,0.9829419759005114
CAF,0.9227793288371275,1.257347989360178,1.0723308440489037,0.9791857505971769,1.1198976847167064,1.01816420984796,0.9674397807685664,1.0620613528972707,1.0410826193773022,1.0341847851217225,0.9726515489855581,0.9530695386912089,0.9748281687676231,0.24558844543535097,1.0340675820379626,1.0495966754361943
CAN,1.0212059725114986,1.0624589102782103,1.0413526962971074,0.9742704821430108,1.0682575669596388,1.0855090394229394,1.072575993148508,0.9617557238285949,1.0827142153138778,1.0591320249851814,1.0161197545908989,1.0513081208466033,1.0158489981198753,1.014751982167268,1.0477505330820343,1.0785947006042387
CHE,1.1161004249449176,0.9615623491412144,1.0752838924972485,0.9450017826075082,1.0313043292536712,1.03250694291864,1.0992818158164723,1.1724181955976705,0.9841268957649199,1.009131045849064,0.9882708122892853,1.2177806599869845,0.9587216878103311,0.9907042010496542,1.2231505554058661,0.963199987554785
CHL,1.196283980379374,1.2552962558537832,0.9927475761411015,1.0655450503509518,0.9886752578276091,1.0445499453751899,1.0263624840872978,0.8823563148890652,1.06454940628575,1.1080681055527521,0.9490985699040297,0.9227232810348928,1.061531896165134,1.0255508853159097,1.0816343400530088,1.0542685930251257
CHN,1.1326060456774993,1.0559902698432728,0.9896335917085756,0.8205708672892968,0.8551233316794221,0.9228940156570121,1.0389523492251407,1.0981368888828293,1.1509948781028887,1.067258737165713,1.0731818208272639,0.998416448851315,1.1099674308946716,1.085377147700738,1.140792945989215,1.1532445835698288
CIV,0.7930133986094906,0.7268823527155921,1.0796034123590985,1.4706600667178442,0.21241050397726402,0.9919573163175243,1.2437310008354836,1.0987488604849143,1.0508568295194403,1.400481960624431,0.8596759467200634,0.8377800934212679,0.5584645707333531,1.0289729728880648,1.071690899763351,1.0189211761603654
CMR,0.8501303851626689,1.09684036628157,1.082367483593445,0.8551349702060189,0.9874391915175338,1.179051761014315,0.9737550583729956,0.026637055302667245,1.1584215887477292,0.6085969596379822,1.0487479516681855,1.3875322443744231,0.9643132585370042,0.8811916579495084,1.0940444703382246,1.0357952278106894
COG,0.5769789477496684,1.6247513508131666,1.6006449247829893,-0.17326551832531772,0.9962810448497191,1.082922058744594,0.8399911384403782,0.799212521819194,0.9499685804320277,0.5217406187540385,0.9056761406162281,0.7429394314388335,0.9387946653513028,0.9843079659056874,1.1001228773763478,0.9596972906952118
COL,1.0373318996405942,1.091014492896235,1.0721186240584328,1.013881933583551,1.1907090107651923,0.8757696246264578,1.0662942390116412,1.1547697758807014,0.8864580101074767,0.8976040420204889,0.9811279248463388,1.1218431112507197,0.9917155911012552,0.8473830852483998,0.9755818832268269,0.9704106272526741
COM,1.0161538084918766,1.0466587302067403,0.9585282898096421,0.873661954142979,0.9607306618237202,0.9816231895736087,0.8358163189566009,1.0160030557994029,0.943360089784528,1.0389999995131056,0.854437499682704,0.7046857160670859,1.1095121942776587,0.8664999999542463,1.0545674302830972,0.9747588288075183
CPV,1.1033272756528707,0.8067134961533995,0.7809374698087296,0.5266808434696997,1.0538006847705337,1.0462880677273583,0.9826675618042494,1.1768427679778055,1.5922337884496358,0.8326417849172898,0.11154264724685037,0.8613957099476741,1.1603155514929893,1.2242958896020577,1.0254631769601312,0.9757658431051799
CRI,1.0922773064179159,0.9634982257745155,0.866554796690862,0.9880141681899611,0.9928746359557834,1.0957550530958267,1.0750484245622374,0.8633638985019444,1.091144117294047,1.0362490518347454,1.1855830755257792,1.03961861372724,1.0891474062639936,1.0845355532835534,1.0218842996780126,1.0549254827711745
CUB,1.057188475120113,1.1128329264214318,0.9780023769468852,1.1231152431672244,1.1541962872807994,1.139478134445316,1.127091146100611,1.1915536529952249,0.8043890530901503,1.065181546484083,0.47387537107770616,1.1822039697554005,1.0507823287887086,0.8764683605568128,0.9698565683229935,1.0462954144984382
CYP,1.0396776195162125,1.1112589408177753,1.0124976869746931,0.939736321767529,1.0298809667051043,1.0351697617427769,1.0413264093393113,1.019492930939917,1.0383275432329262,1.0215844055511516,1.1146459647157496,1.0835687420782183,1.0738375068488921,1.073693830697854,0.8373818418053874,1.0203809084843727
CZE,0.8692500480353702,1.0631333040393087,1.0976640082692533,1.0327642640488557,1.1876776409800276,1.0699161812242088,1.1031065096941237,1.090465790935519,1.1627918665180177,1.0543896029325543,0.9721660571525382,1.1246715255141224,1.0933944246234804,1.0372511830369469,1.105711921500884,1.088181793069126
DEU,1.050264240254708,0.9972319913570675,1.0360038504278797,0.9830768412477858,1.0547098915785948,1.060284242570763,1.0470274573547853,1.1269036440045632,1.015865550068787,1.0352917207998797,0.9681078958438207,1.121608354334018,0.9986120215905396,0.9637612256320488,1.135359812307204,1.0205189788113274
DJI,0.8451948023820859,0.8888763259730224,0.8700145396977929,0.952145998717035,1.1474256875188436,1.026784887951277,1.1141211754573623,0.8456261511981558,0.9526659488591862,1.2514118249313975,0.8274920193215229,1.2633651971653463,0.906296540057127,0.7365231325239036,1.1319605466722908,1.0888936317371798
DMA,0.46102809831574376,0.8662669870422104,1.0971013547607316,0.8570482427451883,1.1285185547658383,0.9337474884215952,1.122009277291276,0.39431331972102357,1.438301612163013,0.9766048569757193,0.9019661089850375,1.1530921330085038,0.8649297862702218,1.0696751490990264,1.0340560910668117,0.9202070658941701
DNK,1.2217200763824476,0.960717582980693,1.0223954506570514,0.823663641649501,1.23645108298989,1.1764185207670663,0.7684961306223805,1.1782571009515226,1.1127866687540258,0.9948885121863467,1.0194440533841667,1.2267951890593396,1.2126839536913105,0.9204454227633821,1.2326484031724807,1.1929203901153933
DOM,0.9770298402544456,1.0335670900502303,0.9584907754487318,0.9777636093304057,1.3261311900708428,1.1475348983571407,1.0841108790166585,1.0275887328549467,1.0392024253599526,1.1007454899168794,1.0559968403590934,1.0214454833353794,0.9949255375910967,1.1555740579858524,1.075136743221999,1.109830073974457
DZA,1.1690567069174083,1.1441517053834236,0.95216128880344,1.1057295749752285,1.1531585282417867,0.712412710568897,1.1459406601715034,0.8999731882507005,1.0323606290254554,0.8291259049267687,1.1105003575002856,1.0236279779795778,0.9198048220438797,0.9893927860578835,0.9278653600995714,0.9889033138952972
ECU,1.0945611454306161,0.8441599927965714,0.9200567445585953,0.8905869081063028,1.0036878525900668,1.0197805721654538,1.182928823397309,0.8315916315983408,0.9989999596073477,0.8868986931762352,0.9514076744234591,1.0718772205943656,1.0696563316343124,0.9442501094736276,1.0124210683038057,1.0449695999436255
EGY,0.8464107817853922,1.299331386763777,1.0193025712049755,0.7320498525055762,1.0411360499079485,0.8687716490809331,0.9963048721347152,1.0199879377605834,1.0391395380872415,1.0094941536595536,1.142784166065858,0.891785080968131,1.0451997734388312,1.0814790855714544,1.046566542624131,1.0443495852783669
ERI,0.9721054942416127,1.0996549324020513,1.1427270729508667,0.5522007151257029,0.9069427497204005,1.0611353928209821,1.5139038836048817,0.9627106826717875,1.3460965919256007,0.5903914876844483,1.0438838109171664,0.845670598639797,,,,
ESP,1.0159065386193156,1.0748088704349887,0.9289771509957954,1.036410696320532,0.9619382210710667,0.9864447210551388,1.131558156333356,1.0344673806182156,1.1936886619344111,1.158726417602615,1.0881871383295108,0.9776274620012546,0.9697862207003276,1.1612519990458612,1.017945736492309,0.9111723271430578
EST,1.2625300270928184,1.0785433711062846,1.1845160721154877,0.8979744650213861,1.098705499106799,1.2763966451882276,1.2841354355690546,0.753712487903394,1.0463080052569818,1.0394266622427761,0.5191659969719359,1.0802218156480947,1.2129704808728716,0.7650528481396817,1.1235931685268348,0.9293633804356137
ETH,0.8653687136747965,0.694765939524293,0.9522011913884421,0.7529974015246008,1.1395395729588373,1.3067859887772082,1.0581154129980037,1.0333045043591202,1.0178348705409035,1.1597565504093297,1.2651181034684216,0.8578841311144189,0.9471769206457467,0.7020994369019568,1.1602864326423732,1.1835909264532047
FIN,1.1790477636961787,0.8571376657017542,0.9527361427899987,0.8042526491194767,1.1825815836621998,1.4065122546616813,0.676320002487008,1.1539407455380368,1.2578835917340518,0.9273007352705774,0.7609403914117755,1.2846558806299953,1.164691272121209,0.9515674984875679,1.1503269213030067,1.1600115993174949
FJI,0.8120685210310014,0.4579660923757325,1.572000011726388,0.9582894439515678,0.4595234086220161,0.6048058321529614,1.042475804401006,1.2138069263449878,2.1913041672249696,-1.2603156566156462,0.04780727470338425,1.0634012604541274,1.0330178412349704,0.9747479145528445,0.9758022574810996,1.0901080849190576
FRA,1.0945077002793433,1.0362333527788101,1.044619816071067,0.9736176769906285,1.0514489369890656,1.0075619266467932,1.0994715968620437,1.0925822770295408,1.0363460149700099,1.030530747907946,0.9880399553208566,1.1778484239766418,0.9905027261242861,1.0149472878548977,1.1818611053689698,0.9940589068180614
FSM,0.7716341754729275,0.4351549131823945,1.3463311568966347,1.03651722825418,0.9353747551845657,1.3969921001942558,0.9361754851509083,0.6677177525486695,1.25256151071041,0.22757079773465783,1.6229806036107863,0.9185564539124766,0.7820669795478425,0.8784011349715664,0.7994029937795561,1.0537603546492917
GAB,1.009187567811595,0.9969084046816806,1.0896301841822897,1.0141310487299138,0.9947681556822877,0.9902634144739115,1.2145634080139291,1.1402869940029972,0.911062104761861,0.9233296425934515,1.0436010173010621,1.1719696792964687,1.0545085580538913,1.0337399072857472,1.0460272719916899,1.0031695034859787
GBR,1.0474799013885747,1.0205080639015736,1.1063497783598353,1.028037986907433,1.0465317736550925,1.069524917710024,1.0561708448068903,1.0812524566947346,1.0371560402413973,1.097927363203623,0.9615742108895283,1.1997383433040467,0.9418050113105871,1.073884171405404,1.2365456864589988,1.12757030155105
GEO,0.9481964240782922,1.4421425066935731,1.317349126968238,0.9813232900361484,0.8170630243745929,0.8311045457149936,0.7407185902980352,1.153180200281512,1.441434599181747,0.642715650110351,1.2502979922476478,0.6492872868147668,0.9851917943926453,1.0251573464335977,1.1194590612646753,1.0091356547224617
GHA,1.1549781658443858,0.8754052478548087,0.9415288760226713,1.0462114620793386,1.1880749637833699,1.2176622566458766,0.42989681412276637,0.9844426806629462,1.3297130051160322,1.4175003749966586,0.5517029847419797,1.3077250768956756,0.750247023600048,0.6674923382592359,1.0801778593215323,1.0247353677349438
GIN,1.0383895648145365,1.0439895162696913,1.062722916221049,0.9970982574126859,1.0468023464886436,1.3039858882692514,1.0499345712108283,0.9850275147755622,-0.5593874377720237,0.9308337365475798,0.7305749256585877,0.9403214185699019,1.2241722403339976,1.267265608891745,1.0201492401854233,0.9603738136345017
GMB,0.9632142890895763,1.061120004650663,0.7050324617170189,1.1373999962717822,1.0928488357352266,0.9811664818351034,0.9310619486603233,0.7184795967703301,1.0384948232335223,0.9999628573603958,0.9569425406650404,1.0651098251305515,0.9442511354253224,1.0162457116875618,1.0287290430268234,1.0457179206775802
GNB,1.6124172634695269,0.9932309097177141,0.931756248979652,0.4860717245128017,0.9787143031179987,0.9738909991276061,1.0113140111326562,0.9263348188387792,1.096402683352156,1.0006491409999425,1.0566943554938475,1.1222723788094726,0.904875450138692,0.9873010609045099,1.064187782484123,1.0495352533566291
GNQ,1.4488545835718158,-13.025427515911202,0.05271762045133491,0.8332336084338529,2.0761459109987013,1.5451730331436777,1.1347017839241733,1.2873839649285566,1.4891926469652645,0.9743998016495685,0.7972528854926529,0.20791862569110098,1.455142026192206,1.0577689554327065,0.829039185169495,0.6315858426592513
GRC,0.9735051501672157,1.0353182451438674,1.0853412980735717,1.0360651833362833,1.0928674899195465,0.9451790899607789,1.139241496466848,1.0227472547692287,1.0610329034740948,1.0255537821133718,1.0201689123734827,0.8750198258765297,0.9234570684147643,1.104364269269933,1.0863754366394909,1.0903990281162756
GRD,1.1364171738938773,0.9214496723461532,0.9535932685734866,1.077066625598659,1.0884166969472138,1.1512078502827179,0.7867764743999296,1.0575670352424311,0.8953200646384654,0.8677218207822732,0.9319518496270752,1.0718499787432452,0.832803730565168,0.8009418686535794,1.096680950787678,1.078228388755033
GRL,1.1702090159881922,0.9976194621448592,0.9805764417661857,1.0195667206582628,0.9350638537349254,0.9656163186655096,1.079761686721291,0.9767669709890979,1.0017902230370337,1.287290974976148,0.7443450004154857,0.896247847137929,1.4271558393371895,0.9407579216669848,0.9352190246454097,0.987782662456768
GTM,0.8472460168141221,0.9014868405464139,0.9872879202669411,1.0994748460993,0.9144441098361088,0.8990792522533112,1.0950139271192145,1.1296700671655908,1.2580995360837346,0.9365306474626852,1.0894103259614412,1.0530735255325179,1.0361356663952581,0.7975642219303818,1.014166377040764,1.048175485843374
GUY,1.0548637511095726,1.0634282316534611,1.0395074632548509,0.998363084804709,0.9849418042526582,1.1928041331251364,1.3119081150902583,0.7051931106658248,1.0442741766523023,1.0568045483674522,0.8863968606257205,1.0342770382764765,0.8518980135459167,1.1647918193605757,1.027219335927332,1.0178296526350334
HKG,1.2639723944436836,1.134334986913579,0.9439116347028762,0.8704520336814551,1.2534265529563435,1.0401878105827471,1.226310683344767,1.0475624543985196,1.030697317917009,1.0328435234659155,1.2037098907070185,0.9437175177790198,1.050052655921133,0.9896896066176067,1.0770120206906435,0.9096365307962962
HND,0.9892545047784205,0.7796350465080623,0.9403839537330918,0.8631189545665084,0.9425449466969114,1.068704465522064,1.2807551588494597,0.6026312108991002,1.1093718368234136,1.1334812061705857,1.0480533055204073,0.8264879308582637,1.0758864925654883,1.0376213407606005,0.9976492233536574,1.036248974697829
HRV,1.118342969421596,0.9500567974438098,0.9983017768875305,0.9876156247675708,1.1122387449632987,1.0436415713290383,1.075348711889426,0.992959283879968,1.1414643063753738,0.9944388587069655,1.0365647865315553,1.0480450702915272,1.1326283603783613,1.0228902444949528,1.0719021504003108,0.9927666279127049
HTI,0.9620650896942639,0.6857463080508293,0.668279179496538,1.1078602437759277,0.6429265772759445,0.9467400647968556,1.0092513599405972,0.798565420251721,1.0107180294923157,1.170348648951908,1.0125899709017905,1.0218869368722852,0.9671581592369277,1.0071238226447412,1.0099390683908824,0.9817692377825943
HUN,1.1920038513202305,1.0175304093488795,1.1250765869064556,0.9798178614870998,1.1510611679838694,1.0843360172702619,1.096642761121916,1.053680516750579,1.0553938072840694,1.0608880194863157,0.9949548226403611,1.1058592346154925,1.1060025236418105,1.165225311023055,1.0975600047692413,0.966371653435061
IDN,0.916933086904105,0.8294384028220793,1.0079554565196724,1.0284785567433454,0.9657199599166958,1.0873118508824708,1.0912243563232182,0.9449879920773353,0.8952759049914131,0.9459477586017148,1.2060087232252552,0.4279939306512721,1.0266004293527633,1.5231748932871436,0.9280966252760553,1.0263470300970916
IND,1.0029464762537748,1.0780181355110616,1.0504258242241231,1.0678174785439785,1.0549736023865248,1.0619736955128039,1.0463667391545504,1.0288543679819877,0.8449383417292915,0.9432570714300097,1.228132731461902,0.9800738180232101,0.9180608686100246,1.1111065204128914,1.0189499866097231,1.0517111205426912
IRL,1.058252423582547,1.013306639155402,1.1777747839971981,1.0911233304574817,1.1123427967783301,1.029979222623044,1.1407671763670912,1.072188569291475,0.9256117769720829,1.1232571462681225,1.0617405439454786,1.1754467914289173,0.9707835718194315,1.0739082243342617,1.1968351395766084,1.4828242112380332
IRN,1.1709015550328101,0.9055960777144286,1.1441762717403028,1.086385724702128,0.9471067207297238,0.9848815030893849,0.9361340748742131,0.9716444436872664,0.943086210183421,1.0133145380927018,1.0833992390647849,1.0280341321790412,0.7906864635030182,1.0444878872415528,1.015660181551732,0.9403373020938263
IRQ,1.0236314434220808,0.6859562545213476,0.8186068545489557,0.2641986041271743,1.4425445206429446,1.0980648170460452,1.4762727749374756,1.7740713332063696,0.12623874042948413,0.8187548864607318,0.9770322859277805,0.748872377199611,0.9738988419400199,0.9316385399331936,0.978556195446084,1.0823998250911735
ISL,1.0369227794436129,1.090599788380093,0.9430187819223981,1.0511083372105035,1.1289809718621218,1.163023550447334,0.9959766406656063,0.97502234385422,0.8247437991454403,0.8856474095146079,1.0059636199759159,1.090475632072773,1.0292254936826941,1.08126088554394,1.0565978100698692,1.0108452646296702
ISR,1.0075631965447909,0.8939495174505493,1.1175962888819457,0.9200707141304917,1.2284605666633341,1.1594185745641146,0.9166082643520778,1.1028497689868473,0.8940184012615325,1.1372799540240977,0.9697128586977883,1.0938192951770986,0.8603018618732339,1.208088858583581,1.1259306705385332,0.9644208618734562
ITA,1.050568880684802,1.00963800446302,0.9948545472486873,0.9350068543191186,1.0186646835312911,1.0264665798990973,1.0579121088464791,1.064072050176628,1.0218586949736108,1.094267426281537,0.9855929145038302,1.0694279817837482,1.0721969632701682,1.1043504464838998,1.1085965257426091,0.9067791565342529
JAM,0.9511312804124933,0.9667314830872145,1.1111158489520154,0.9887388371111528,1.025782430019787,1.0503227233958294,0.8652177074993377,1.3518297438914457,0.8687127926222615,1.3863464254577031,1.0947608484799098,0.9051237098196759,1.0898060679537251,0.9006889307685716,0.9601852607858212,0.979120469819904
JOR,0.9532996542814246,1.0398455797744364,1.0020460302020977,1.0127289169548555,0.9598891886040163,0.9661702681690556,1.1557067997286266,1.0735217519954994,1.2091388675158672,1.0572977940934662,1.1119705800740545,1.0050942047523217,0.754639363949804,1.0607730470013501,1.0036689145887239,1.0384949098127436
JPN,1.0212564243404216,1.0347243933464674,0.9434506200685582,1.022640282626707,1.0457388231452502,1.021597554345735,1.0604216092469712,0.9787625756141942,1.105243001710995,1.0063951149718604,0.9953899228307885,0.9171212895860429,0.9750928148257333,1.0161300470599917,1.077005854840563,1.0691677122653334
KAZ,0.7610067151647356,1.3819004010498208,0.9128132903784874,0.9583981562631038,1.090724963711567,1.0417988315633198,0.9688604435507636,1.1171495423614655,1.0733967173996588,1.0664610285993656,0.8957631206563016,1.2277073484671654,1.0685825914074873,1.0539406477312117,0.9983828729892481,1.0943855642504172
KEN,0.9635433686282532,1.280740872829678,1.310776330811602,1.3677643264712536,0.8381895837417502,0.8645878357132352,0.8853967449626662,1.0815586356961129,0.9209977039092999,0.6475870942149146,1.197746578392214,0.90494592972328,1.2345139827544238,0.9885057096442621,1.061752200093031,1.0889564644666612
KGZ,1.1246580196789158,1.4345563701032258,0.4535609628165169,0.9400070412029805,0.9744131465217116,1.161138396773444,1.0924543257914985,1.0282763888132076,0.4378857396314836,1.2879032603740888,1.1101564387423188,0.7086325110821133,0.3548425369383772,1.276387560285421,1.1303337975940748,1.0221904720241148
KHM,1.086512207553508,0.8733363869263097,1.1719525243561635,1.0073309160843404,1.1484726785522406,0.9772579928106238,1.0455797169835632,0.8778823231634286,0.8757404792000076,0.6139836140494689,0.9602041900522086,1.061108390870664,1.0469900966695107,1.1039498514897836,1.014740659140752,1.1194616928802672
KIR,0.8671874999147706,1.4117647051441617,-0.08875053269784683,1.040126492565078,0.7870758509102088,0.2450675002069686,0.734945869905953,1.5761544179360043,0.8215137090727889,1.5398981427401253,-0.11429293350716557,1.0095368448587294,1.103755969939431,1.115643326065785,0.9117168806524374,1.0482769566826589
KNA,1.2138864571465517,1.109275534184233,0.8895776885845583,0.7094906576019873,1.0042646444533547,1.1080831052857318,1.0362405881002377,0.8715795557196997,1.125838304477782,0.8526962457317505,0.9550179385637216,0.9909608855613055,0.9060440125089627,1.1243978895937374,1.0691457977460728,1.0294665500212796
KOR,0.92927970860916,1.078473612238527,1.0775158625930905,1.0561249366421395,1.0274055307740728,1.1603108634071841,1.0692469783161496,1.0000448304844118,1.0078321130283567,1.0091183620690136,0.895163655208417,0.9921127595394501,1.064102601421725,1.0286778446773892,1.069488046663486,1.0526436800792407
KWT,1.1113987788583835,0.8616218767683842,1.0393371081350675,1.2831706857584837,1.088201011403649,0.9365814098042781,1.0859525557691883,1.0788810371597868,0.8478845459158078,0.7518323743664754,0.9001172060360845,1.15971836083149,0.9028855899937611,1.0863488601085467,1.0094753187010566,0.9607287873586862
